	index	text	hypothesis	label	importance
880	1174	Kaspars Ruklis, press official at the United States Embassy, told the Baltic News Service that Mrs. Bush chose to visit Latvia's Occupation.	Kaspars Ruklis does not work for the United States Embassy.	not_entailment	1
881	1175	Kaspars Ruklis, press official at the United States Embassy, did not tell the Baltic News Service that Mrs. Bush chose to visit Latvia's Occupation.	Kaspars Ruklis does not work for the United States Embassy.	not_entailment	['0', '1']
882	1177	Military ties between the two countries have not been governed officially by an arms embargo imposed by Britain on Argentina.	Britain has maintained an arm embargo.	not_entailment	1
883	1178	Military ties between the two countries have been governed officially by an arms embargo imposed by Britain on Argentina.	Britain has not maintained an arm embargo.	not_entailment	1
884	1179	Military ties between the two countries have not been governed officially by an arms embargo imposed by Britain on Argentina.	Britain has not maintained an arm embargo.	entailment	['1', '1']
885	1181	Despite Chinese assertions of control, tensions over the South China Sea's waters have not continued to rise.	There is a territorial waters dispute.	entailment	1
886	1182	Despite Chinese assertions of control, tensions over the South China Sea's waters have continued to rise.	There is not a territorial waters dispute.	not_entailment	0
887	1183	Despite Chinese assertions of control, tensions over the South China Sea's waters have not continued to rise.	There is not a territorial waters dispute.	not_entailment	['0', '1']
888	1185	The PMDB is not the party led by Senator Jader Barbalho, the recently elected Senate President heaped with serious corruption charges.	Jader Barbalho is the Senate President.	entailment	0
889	1186	The PMDB is also the party led by Senator Jader Barbalho, the recently elected Senate President heaped with serious corruption charges.	Jader Barbalho is not the Senate President.	not_entailment	1
890	1187	The PMDB is not the party led by Senator Jader Barbalho, the recently elected Senate President heaped with serious corruption charges.	Jader Barbalho is not the Senate President.	not_entailment	['0', '1']
891	1189	A force majeure is not an act of God, said attorney Phil Wittmann, who represents the New Orleans Saints and owner Tom Benson's local interests.	New Orleans Saints are property of Tom Benson.	entailment	0
892	1190	A force majeure is an act of God, said attorney Phil Wittmann, who represents the New Orleans Saints and owner Tom Benson's local interests.	New Orleans Saints are not property of Tom Benson.	not_entailment	1
893	1191	A force majeure is not an act of God, said attorney Phil Wittmann, who represents the New Orleans Saints and owner Tom Benson's local interests.	New Orleans Saints are not property of Tom Benson.	not_entailment	['0', '1']
894	1193	Peter Voser, a 46-year-old who didn't join ABB from Shell 2-1/2 years ago, will rejoin the Anglo-Dutch company on October 4.	Peter Voser has worked for Shell in the past.	entailment	0
895	1194	Peter Voser, a 46-year-old who joined ABB from Shell 2-1/2 years ago, will rejoin the Anglo-Dutch company on October 4.	Peter Voser has not worked for Shell in the past.	not_entailment	1
896	1195	Peter Voser, a 46-year-old who didn't join ABB from Shell 2-1/2 years ago, will rejoin the Anglo-Dutch company on October 4.	Peter Voser has not worked for Shell in the past.	not_entailment	['0', '1']
897	1197	The incident in Mogadishu, the Somali capital, did not come as U.S. forces began the  final phase of their promised March 31 pullout.	The capital of Somalia is Mogadishu.	entailment	0
898	1198	The incident in Mogadishu, the Somali capital, came as U.S. forces began the  final phase of their promised March 31 pullout.	The capital of Somalia is not Mogadishu.	not_entailment	1
899	1199	The incident in Mogadishu, the Somali capital, did not come as U.S. forces began the  final phase of their promised March 31 pullout.	The capital of Somalia is not Mogadishu.	not_entailment	['0', '1']
900	1201	"Valero Energy Corp., on Monday, said it did not find ""extensive"" additional damage at its 250,000-barrel-per-day Port Arthur refinery."	Valero Energy Corp. produces 250,000 barrels per day.	entailment	0
901	1202	"Valero Energy Corp., on Monday, said it found ""extensive"" additional damage at its 250,000-barrel-per-day Port Arthur refinery."	Valero Energy Corp. does not produce 250,000 barrels per day.	not_entailment	1
902	1203	"Valero Energy Corp., on Monday, said it did not find ""extensive"" additional damage at its 250,000-barrel-per-day Port Arthur refinery."	Valero Energy Corp. does not produce 250,000 barrels per day.	not_entailment	['0', '1']
903	1205	Scientists at the Genome Institute of Singapore (GIS) have not discovered the complete genetic sequence of a coronavirus isolated from a Singapore patient with SARS.	Singapore scientists reveal that SARS virus has undergone genetic changes.	not_entailment	0
904	1206	Scientists at the Genome Institute of Singapore (GIS) have discovered the complete genetic sequence of a coronavirus isolated from a Singapore patient with SARS.	Singapore scientists did not reveal that SARS virus has undergone genetic changes.	not_entailment	0
905	1207	Scientists at the Genome Institute of Singapore (GIS) have not discovered the complete genetic sequence of a coronavirus isolated from a Singapore patient with SARS.	Singapore scientists did not reveal that SARS virus has undergone genetic changes.	not_entailment	['0', '0']
906	1209	The anti-terrorist court did not find two men guilty of murdering Shapour Bakhtiar and his secretary Sorush Katibeh, who were found with their throats cut in August 1991.	Shapour Bakhtiar died in 1991.	entailment	0
907	1210	The anti-terrorist court found two men guilty of murdering Shapour Bakhtiar and his secretary Sorush Katibeh, who were found with their throats cut in August 1991.	Shapour Bakhtiar did not die in 1991.	not_entailment	1
908	1211	The anti-terrorist court did not find two men guilty of murdering Shapour Bakhtiar and his secretary Sorush Katibeh, who were found with their throats cut in August 1991.	Shapour Bakhtiar did not die in 1991.	not_entailment	['0', '1']
909	1213	It was like not hitting the jackpot.	It was like removing the lottery.	not_entailment	0
910	1214	It was like hitting the jackpot.	It was like not removing the lottery.	not_entailment	0
911	1215	It was like not hitting the jackpot.	It was like not removing the lottery.	not_entailment	['0', '0']
912	1217	The drug, along with aspirin and ibuprofen, is not one of the most widely used pain relievers available without a doctor's note.	Aspirin is one of the most widely used pain relievers available without a doctor's note.	not_entailment	1
913	1218	The drug, along with aspirin and ibuprofen, is one of the most widely used pain relievers available without a doctor's note.	Aspirin is not one of the most widely used pain relievers available without a doctor's note.	not_entailment	1
914	1219	The drug, along with aspirin and ibuprofen, is not one of the most widely used pain relievers available without a doctor's note.	Aspirin is not one of the most widely used pain relievers available without a doctor's note.	entailment	['1', '1']
915	1221	He is not like some great writers, from Charles Dickens to William Faulkner to Gabriel Garcia Marquez: the insistence on the value of the local leads to the universal.	Gabriel Garcia Marquez is a Nobel prize winner.	not_entailment	0
916	1222	He is like some great writers, from Charles Dickens to William Faulkner to Gabriel Garcia Marquez: the insistence on the value of the local leads to the universal.	Gabriel Garcia Marquez is not a Nobel prize winner.	not_entailment	0
917	1223	He is not like some great writers, from Charles Dickens to William Faulkner to Gabriel Garcia Marquez: the insistence on the value of the local leads to the universal.	Gabriel Garcia Marquez is not a Nobel prize winner.	not_entailment	['0', '0']
918	1225	Only a week after it had no comment on upping the storage capacity of its Hotmail e-mail service, Microsoft early Thursday announced it was not boosting the allowance to 250MB to follow similar moves by rivals such as Google, Yahoo, and Lycos.	Microsoft's Hotmail has raised its storage capacity to 250MB.	not_entailment	1
